date,themes
20180320180000,SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;CRISISLEX_CRISISLEXREC;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;KILL;CRISISLEX_T03_DEAD;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CRIMINAL;ETH_INDIGINOUS;TRIAL;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_DRIVER;TAX_FNCACT_TRUCK_DRIVER;SEIZE;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;
20180320190000,SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;ETH_INDIGINOUS;TAX_FNCACT_MAN;CRISISLEX_CRISISLEXREC;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;KILL;CRISISLEX_T03_DEAD;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CRIMINAL;TRIAL;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_DRIVER;TAX_FNCACT_TRUCK_DRIVER;SEIZE;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;
20180302234500,SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_CHIEF;TAX_FNCACT_POLICE_CHIEF;TRIAL;TAX_FNCACT_MAN;KILL;TAX_DISEASE;TAX_DISEASE_DUMPING;EPU_CATS_TRADE_POLICY;EPU_POLICY;EPU_POLICY_REFORM;CRISISLEX_CRISISLEXREC;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1448_DEMOGRAPHIC_CHANGE;WB_2666_LIFE_EXPECTANCY;WB_2669_PREMATURE_DEATH;SOC_GENERALCRIME;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;JUSTICE;UNGP_CRIME_VIOLENCE;ARREST;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_PROSECUTORS;TRANSPARENCY;TAX_FNCACT_CHILD;TAX_FNCACT_CHILDREN;CRISISLEX_T03_DEAD;TAX_FNCACT_PATHOLOGIST;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;URBAN;TAX_FNCACT_WORKER;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;
20200117004500,SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_WOMAN;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT_CHIEFS;CRISISLEX_CRISISLEXREC;MANMADE_DISASTER_IMPLIED;PUBLIC_TRANSPORT;TAX_ETHNICITY_CANADIAN;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;NATURAL_DISASTER;NATURAL_DISASTER_HYPOTHERMIA;TAX_DISEASE;TAX_DISEASE_HYPOTHERMIA;TAX_FNCACT_CHIEF;TAX_DISEASE_TRAUMA;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_CRIMINAL;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;TAX_FNCACT_WOMEN;TAX_DISEASE_SUBSTANCE_ABUSE;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_FNCACT_CHILD;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_VICTIM;TAX_FNCACT_EXAMINER;TAX_FNCACT_MEDICAL_EXAMINER;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_POLICE_CHIEF;
20190611143000,SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_DISEASE;TAX_DISEASE_WOUNDS;TAX_ETHNICITY;TAX_ETHNICITY_CANADIANS;RELIGION;IDEOLOGY;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT;TAX_FNCACT_CHILDREN;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;EDUCATION;WB_470_EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAILS;TAX_ETHNICITY_COLOMBIAN;CRISISLEX_C07_SAFETY;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;CRISISLEX_CRISISLEXREC;TAX_FNCACT_LEADER;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_WOMEN;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;CRISISLEX_T02_INJURED;SOC_GENERALCRIME;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_WOMAN;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_OFFICIAL;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_POLITICAL;LEGISLATION;EPU_POLICY_LAW;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_962_INTERNATIONAL_LAW;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LATIN;APPOINTMENT;TAX_FNCACT_PROFESSOR;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;EPU_CATS_NATIONAL_SECURITY;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;EPU_CATS_MIGRATION_FEAR_FEAR;MOVEMENT_GENERAL;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_FATHER;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST_SCHOOL;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_WORKER;TAX_FNCACT_SEX_WORKER;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_738_SOCIAL_COHESION;WB_2440_SURVIVAL_SEX;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;ARREST;WB_135_TRANSPORT;TAX_FNCACT_MAN;AFFECT;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_CHILD;TAX_FNCACT_VICTIM;RAPE;TAX_ETHNICITY_CANADIAN;TRIAL;TAX_FNCACT_LAWYER;TAX_FNCACT_SPECIALIST;WB_2514_HUMAN_RIGHTS_NORMS_AND_MECHANISMS;WB_2516_HUMANITARIAN_LAW;TAX_FNCACT_PROSECUTORS;ELECTION;
20190605011500,SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_WOMAN;KIDNAP;USPEC_UNCERTAINTY1;CRISISLEX_CRISISLEXREC;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;UNGP_CRIME_VIOLENCE;SOC_GENERALCRIME;TAX_FNCACT_MAN;WB_2433_CONFLICT_AND_VIOLENCE;TAX_ETHNICITY_CANADIANS;AFFECT;MEDIA_MSM;TRIAL;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVIST;TAX_FNCACT_JOURNALIST;TAX_FNCACT_ACTIVISTS;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_TERRI;TAX_FNCACT_LAWYER;TAX_WORLDLANGUAGES_MOHAWK;SCIENCE;TAX_FNCACT_RESEARCHER;DISCRIMINATION;UNGP_FREEDOM_FROM_DISCRIMINATION;CRIME_CARTELS;ORGANIZED_CRIME;WB_1743_ANTICARTEL_ENFORCEMENT;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_2446_CARTELS;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;WB_2445_NON_STATE_SECURITY_ACTORS;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;ARREST;URBAN;SOC_MARGINALIZE;TAX_FNCACT_AUTHORITIES;EPU_POLICY;EPU_POLICY_AUTHORITIES;AGRICULTURE;TAX_FNCACT_KILLER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;RELIGION;TAX_RELIGION;TAX_RELIGION_CHURCHES;UNGP_GENDER_EQUALITY;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;GEN_HOLIDAY;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_FNCACT_OFFICIALS;TAX_FNCACT_LEADERS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;CRISISLEX_T02_INJURED;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;MANMADE_DISASTER_IMPLIED;ECON_TAXATION;WB_1121_TAXATION;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_445_FISCAL_POLICY;USPEC_POLICY1;EPU_CATS_TAXES;TAX_FNCACT_STUDENT;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;ELECTION;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_ECON_PRICE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;GENDER_VIOLENCE;DELAY;TRANSPARENCY;TAX_FNCACT_COMMISSIONERS;TAX_FNCACT_DELEGATE;
20170317000000,SOC_GENERALCRIME;AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T03_DEAD;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;DISASTER_FIRE;VIOLENT_UNREST;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_T01_CAUTION_ADVICE;TAX_FNCACT_CONSTABLE;TAX_FNCACT_MAN;USPEC_POLITICS_GENERAL1;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2452_GANGS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2445_NON_STATE_SECURITY_ACTORS;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2456_DRUGS_AND_NARCOTICS;UNGP_FORESTS_RIVERS_OCEANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_LIBERAL_PARTY;TAX_ETHNICITY_CANADIAN;UNGP_CRIME_VIOLENCE;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;USPEC_POLICY1;EPU_POLICY_POLICY;TAX_FNCACT_WOMAN;ARREST;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;HUMAN_TRAFFICKING;WB_2458_HUMAN_TRAFFICKING;EPU_CATS_MIGRATION_FEAR_MIGRATION;ACT_MAKESTATEMENT;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;TAX_FNCACT_COMMISSIONERS;TAX_DISEASE;TAX_DISEASE_TRAUMA;CLOSURE;
20170404210000,SOC_GENERALCRIME;AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY_CANADIAN;CRISISLEX_T03_DEAD;UNGP_FORESTS_RIVERS_OCEANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;SOC_SUICIDE;MEDIA_CENSORSHIP;UNGP_POLITICAL_FREEDOMS;TAX_FNCACT_FATHER;TRIAL;TAX_FNCACT_CHILD;MANMADE_DISASTER_IMPLIED;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;ELECTION;
20210929221500,SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;KILL;AFFECT;USPEC_POLITICS_GENERAL1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_CONSERVATIVE_PARTY;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;EPU_POLICY;EPU_POLICY_POLITICAL;TAX_FNCACT_CRIMINALS;SOC_EXPRESSREGRET;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_CRIMINAL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;CRISISLEX_T03_DEAD;TAX_FNCACT_FATHER;CRISISLEX_CRISISLEXREC;TAX_FNCACT_CHILD;ARREST;TAX_FNCACT_WOMAN;WB_2433_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_CATS;POVERTY;WB_695_POVERTY;SOC_SUICIDE;TAX_DISEASE;TAX_DISEASE_SUBSTANCE_ABUSE;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;HUMAN_TRAFFICKING;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_738_SOCIAL_COHESION;WB_2440_SURVIVAL_SEX;WB_134_SOCIAL_DEVELOPMENT;EDUCATION;WB_470_EDUCATION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;UNGP_FREEDOM_FROM_DISCRIMINATION;
20180314040000,SOC_GENERALCRIME;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT;TAX_FNCACT_MAN;TRIAL;KILL;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_DISEASE;TAX_DISEASE_DUMPING;EPU_CATS_TRADE_POLICY;TAX_FNCACT_PROSECUTORS;UNGP_FORESTS_RIVERS_OCEANS;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_ATTORNEYS;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_CHIEF;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_VOLUNTEER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;URBAN;TAX_FNCACT_CHILD;TAX_FNCACT_WORKER;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_WOMAN;CRISISLEX_T03_DEAD;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE_DRUG_OVERDOSE;TAX_FNCACT_LAWYER;TAX_FNCACT_REPRESENTATIVE;TAX_WORLDMAMMALS_HUMAN;PROTEST;CRISISLEX_CRISISLEXREC;
20180129133000,SOC_GENERALCRIME;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;CRISISLEX_T03_DEAD;TAX_ETHNICITY_CANADIAN;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;AFFECT;KILL;TAX_FNCACT_WOMEN;TAX_FNCACT_CHILD;ARREST;TRIAL;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_WORKERS;TAX_FNCACT_SOCIAL_WORKERS;URBAN;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_TAX;EPU_CATS_TAXES;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_LEADER;EPU_CATS_MIGRATION_FEAR_FEAR;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_KILLER;HARASSMENT;UNGP_CRIME_VIOLENCE;USPEC_POLITICS_GENERAL1;RESIGNATION;SCANDAL;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;
20180129223000,SOC_GENERALCRIME;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;CRISISLEX_T03_DEAD;TAX_ETHNICITY_CANADIAN;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;TRIAL;TAX_FNCACT_MAN;KILL;ARREST;TAX_FNCACT_CHILD;CRISISLEX_CRISISLEXREC;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_ATTORNEY;TAX_FNCACT_FATHER;TAX_DISEASE;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;UNGP_FORESTS_RIVERS_OCEANS;GOV_WIRETAPPING;WB_135_TRANSPORT;WB_137_WATER;TAX_FNCACT_LEADER;SCANDAL;TAX_FNCACT_VICTIM;EPU_ECONOMY_HISTORIC;HARASSMENT;UNGP_CRIME_VIOLENCE;USPEC_POLICY1;EPU_POLICY_POLICY;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;
20180314001500,SOC_GENERALCRIME;TAX_FNCACT;TAX_FNCACT_MAN;TRIAL;KILL;TAX_DISEASE;TAX_DISEASE_DUMPING;EPU_CATS_TRADE_POLICY;TAX_FNCACT_PROSECUTORS;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;UNGP_FORESTS_RIVERS_OCEANS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_ATTORNEYS;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;CRISISLEX_CRISISLEXREC;TAX_FNCACT_CHIEF;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_VOLUNTEER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;URBAN;TAX_FNCACT_CHILD;TAX_FNCACT_WORKER;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_WOMAN;CRISISLEX_T03_DEAD;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE_DRUG_OVERDOSE;TAX_FNCACT_LAWYER;TAX_FNCACT_REPRESENTATIVE;TAX_WORLDMAMMALS_HUMAN;PROTEST;AGRICULTURE;
