article_url,counts
http://www.softrock929.com/news/1822598.html,KILL#8##1#New Zealand#NZ#NZ#-42#174#NZ;CRISISLEX_CRISISLEXREC#8##1#New Zealand#NZ#NZ#-42#174#NZ;CRISISLEX_T02_INJURED#8##1#New Zealand#NZ#NZ#-42#174#NZ;CRISISLEX_T03_DEAD#8##1#New Zealand#NZ#NZ#-42#174#NZ;CRISISLEX_T03_DEAD#8##1#New Zealand#NZ#NZ#-42#174#NZ;KILL#8##1#Macau#MC#MC#22.157778#113.559722#MC;CRISISLEX_CRISISLEXREC#8##1#Macau#MC#MC#22.157778#113.559722#MC;CRISISLEX_T02_INJURED#8##1#Macau#MC#MC#22.157778#113.559722#MC;CRISISLEX_T03_DEAD#8##1#Macau#MC#MC#22.157778#113.559722#MC;CRISISLEX_T03_DEAD#8##1#Macau#MC#MC#22.157778#113.559722#MC;KILL#8##1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#8##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T02_INJURED#8##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#8##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#8##1#Canada#CA#CA#60#-96#CA;KILL#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_CRISISLEXREC#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T02_INJURED#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T03_DEAD#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T03_DEAD#8##1#Mali#ML#ML#17#-4#ML;KILL#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_CRISISLEXREC#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T02_INJURED#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T03_DEAD#8##1#Mali#ML#ML#17#-4#ML;CRISISLEX_T03_DEAD#8##1#Mali#ML#ML#17#-4#ML;
https://www.cheknews.ca/rally-held-at-b-c-legislature-for-island-woman-killed-by-police-in-new-brunswick-698426/,"KILL#2013##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#2013##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;"
https://www.pressreleasepoint.com/its-everyones-responsibility-u-t-mississaugas-tee-duke-achieving-truth-and-reconciliation-campus,KILL#19##1#Canada#CA#CA#60#-96#CA;
https://www.hrw.org/news/2020/03/05/submission-committee-rights-childs-review-canada,"KILL#2014##4#Shoal Lake, Manitoba, Canada#CA#CA03#50.4333#-100.583#-573588;"
https://infotel.ca/newsitem/senate-beyak/cp1855087506,KILL#2000##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2000##1#Canada#CA#CA#60#-96#CA;
https://www.hopestandard.com/news/online-readership-shows-what-hope-standard-readers-are-looking-for/,"KILL#3##4#Chilliwack, British Columbia, Canada#CA#CA02#49.1667#-121.95#-562560;KILL#3##4#Chilliwack, British Columbia, Canada#CA#CA02#49.1667#-121.95#-562560;CRISISLEX_T03_DEAD#3##4#Chilliwack, British Columbia, Canada#CA#CA02#49.1667#-121.95#-562560;"
https://www.newsoptimist.ca/features/everybody-has-a-story/virginia-favel-we-live-in-a-divided-community-1.1574512,KILL#4##1#Canada#CA#CA#60#-96#CA;
https://www.ummid.com/news/2020/august/30.08.2020/anti-racism-activists-bring-to-ground-statue-of-1st-canadian-pm.html,KILL#19##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#19##1#Canada#CA#CA#60#-96#CA;
https://www.burnabynow.com/family-of-alberni-woman-shot-by-police-demands-public-inquest-1.24147501,KILL#61#shot#1#Canada#CA#CA#60#-96#CA;KILL#61#shot#1#Canada#CA#CA#60#-96#CA;
https://www.alaskahighwaynews.ca/regional-news/north-wind-seeks-support-to-expand-addiction-recovery-centre-1.24195728,"KILL#19##4#Pouce Coupe, British Columbia, Canada#CA#CA02#55.7167#-120.133#-571656;CRISISLEX_T03_DEAD#19##4#Pouce Coupe, British Columbia, Canada#CA#CA02#55.7167#-120.133#-571656;KILL#16##4#Pouce Coupe, British Columbia, Canada#CA#CA02#55.7167#-120.133#-571656;KILL#12##4#Pouce Coupe, British Columbia, Canada#CA#CA02#55.7167#-120.133#-571656;CRISISLEX_T03_DEAD#12##4#Pouce Coupe, British Columbia, Canada#CA#CA02#55.7167#-120.133#-571656;"
https://www.counterpunch.org/2020/03/09/they-stripped-us-of-our-clothes-and-assigned-us-a-number/,"KILL#33#students#4#Williams Lake, British Columbia, Canada#CA#CA02#52.1167#-122.15#-576014;CRISISLEX_T03_DEAD#33#students#4#Williams Lake, British Columbia, Canada#CA#CA02#52.1167#-122.15#-576014;"
https://globalnews.ca/news/6606884/cardston-students-indigenous-healing-garden-monument/,"KILL#200#Indigenous#4#Cardston, Alberta, Canada#CA#CA01#49.2#-113.317#-562190;CRISISLEX_T03_DEAD#200#Indigenous#4#Cardston, Alberta, Canada#CA#CA01#49.2#-113.317#-562190;"
http://easternontarionetwork.com/index.php/2020/03/08/going-to-jail-is-probably-easier-domestic-violence-perpetrators-tout-treatment-program/,"KILL#7##4#Fort Quappelle, Saskatchewan, Canada#CA#CA11#50.7667#-103.783#-564824;"
https://www.cbc.ca/news/canada/saskatchewan/going-to-jail-is-probably-easier-domestic-violence-perpetrators-tout-treatment-program-1.5480125,"KILL#7##4#Fort Quappelle, Saskatchewan, Canada#CA#CA11#50.7667#-103.783#-564824;"
https://edmontonsun.com/news/news-news/day-of-remembrance-winnipeggers-pause-to-remember-women-killed-because-they-were-women/wcm/8cda8193-1682-445d-88f0-c444f1831454,"KILL#14#women#1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#14#women#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T02_INJURED#14#women#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#14#women#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#14#women#1#Canada#CA#CA#60#-96#CA;KILL#14#red roses#4#Winnipeg, Manitoba, Canada#CA#CA03#49.8833#-97.1667#-576096;KILL#14#women#4#Winnipeg, Manitoba, Canada#CA#CA03#49.8833#-97.1667#-576096;CRISISLEX_T03_DEAD#14#women#4#Winnipeg, Manitoba, Canada#CA#CA03#49.8833#-97.1667#-576096;AFFECT#231#Calls#1#Canada#CA#CA#60#-96#CA;"
https://news.yahoo.com/canada-indigenous-chief-battered-during-220534395.html,KILL#2000#Canadians#1#Canada#CA#CA#60#-96#CA;
https://globalnews.ca/news/6917206/n-l-2019-mass-salmon-die-off/,KILL#6000000#salmon#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6000000#salmon#1#Canada#CA#CA#60#-96#CA;
http://www.theguardian.pe.ca/news/canada/charges-dropped-against-indigenous-chief-punched-by-canadian-police-465914/,KILL#2#recent#1#Canada#CA#CA#60#-96#CA;
https://www.winnipegfreepress.com/arts-and-life/entertainment/poems-by-man-who-killed-indigenous-woman-removed-from-parliamentary-website-566752322.html,KILL#2#poems#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#poems#1#Canada#CA#CA#60#-96#CA;
https://www.680news.com/2020/06/22/senate-committee-says-beyak-has-learned-recommends-suspension-be-rescinded/,KILL#2000##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2000##1#Canada#CA#CA#60#-96#CA;
https://www.niagarafallsreview.ca/ts/politics/federal/2020/06/22/senate-committee-says-beyak-has-learned-recommends-suspension-be-rescinded.html,"KILL#2000##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2000##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;"
https://www.thepeterboroughexaminer.com/ts/politics/federal/2020/06/22/senate-committee-says-beyak-has-learned-recommends-suspension-be-rescinded.html,"KILL#2000##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2000##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;"
https://www.msn.com/en-us/news/world/after-george-floyd-s-death-indigenous-communities-call-out-broken-system/ar-BB15z0cq,"KILL#6#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#6#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;KILL#2000#sled dogs#4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;KILL#400#Matter protesters#4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;PROTEST#400##4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;KILL#400#Aboriginal#4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;ARREST#400#Aboriginal deaths#4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;PROTEST#1##5#Northern Territory, Australia#AS#AS03#-20#134#-1592100;KILL#12##1#United States#US#US#39.828175#-98.5795#US;CRISISLEX_T03_DEAD#12##1#United States#US#US#39.828175#-98.5795#US;"
https://www.cbc.ca/cbcdocspov/blog/the-colten-boushie-case-sparked-a-call-for-justice-for-indigenous-peoples,KILL#2##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2##1#Canada#CA#CA#60#-96#CA;
http://www.piquenewsmagazine.com/opinion/piquen-yer-interest-indigenous-reconciliation-whistler-2533598,KILL#200##1#Canada#CA#CA#60#-96#CA;KILL#8#Indigenous Canadians#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#8#Indigenous Canadians#1#Canada#CA#CA#60#-96#CA;
https://www.cbc.ca/news/canada/prince-edward-island/pei-indigenous-lives-matter-walk-justice-1.5618991,KILL#2000#marched#1#Canada#CA#CA#60#-96#CA;
https://www.canadashistory.ca/explore/politics-law/the-priest-who-shaped-a-province,"KILL#2014##4#Red River, Alberta, Canada#CA#CA01#58.4#-114.75#-568101;"
