article_url,themes
https://www.nsnews.com/news/first-nations-artist-s-mural-brings-past-present-and-future-together-1.24193808,UNGP_FORESTS_RIVERS_OCEANS;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SQUAMISH;UNGP_CRIME_VIOLENCE;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT;TAX_FNCACT_FATHER;MARITIME_INCIDENT;MARITIME;WB_137_WATER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_WOLF;
https://www.solidwastemag.com/blog/environment-minister-outlines-canadas-climate-change-priorities/,UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_MINISTER;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;ENV_GREEN;WB_507_ENERGY_AND_EXTRACTIVES;WB_525_RENEWABLE_ENERGY;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_2084_BIODIVERSITY;WB_1786_ENVIRONMENTAL_SUSTAINABILITY;LEADER;MANMADE_DISASTER_IMPLIED;NEW_CONSTRUCTION;ENV_FISHERY;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_GUARD;SOC_USSECURITYAGENCIES;TAX_WORLDFISH;TAX_WORLDFISH_SALMON;TAX_WORLDFISH_PACIFIC_SALMON;ECON_STOCKMARKET;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FISHERS;WB_590_ECOSYSTEMS;NATURAL_DISASTER;NATURAL_DISASTER_HEATWAVES;WB_1777_FORESTS;NATURAL_DISASTER_FOREST_FIRES;TAX_FNCACT_PRIME_MINISTER;USPEC_POLITICS_GENERAL1;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_LEADERS;TAX_ETHNICITY_CANADIANS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ECON_PRICE;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;EPU_POLICY_POLITICAL;RATIFY;WB_615_GENDER;MOVEMENT_WOMENS;WB_919_GENDER_AND_HUMAN_DEVELOPMENT;UNGP_GENDER_EQUALITY;TAX_FNCACT_WOMEN;ENV_COAL;ALLIANCE;TAX_FNCACT_CANDIDATE;CRISISLEX_C07_SAFETY;TRANSPARENCY;WB_476_GREEN_GROWTH;WB_471_ECONOMIC_GROWTH;WB_1100_SUSTAINABLE_GROWTH;LEGISLATION;EPU_POLICY_LEGISLATION;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;
https://www.cloverdalereporter.com/opinion/surrey-history-the-1914-sedro-woolley-bank-robbery-and-its-connection-to-cloverdale/,UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HORSE;MANMADE_DISASTER_IMPLIED;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_166_RAILWAYS;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SNOHOMISH;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;CRIME_COMMON_ROBBERY;BORDER;TAX_FNCACT;TAX_FNCACT_ROBBERS;TAX_FNCACT_CASHIER;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;WB_2937_SILVER;CRISISLEX_C07_SAFETY;TAX_FNCACT_CITIZENS;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT_ROBBER;TAX_FNCACT_CULPRITS;TAX_FNCACT_SHERIFF;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_ETHNICITY_AMERICAN;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;WB_1028_INTERNATIONAL_BOUNDARIES;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1024_PUBLIC_INTERNATIONAL_LAW;WB_962_INTERNATIONAL_LAW;ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2452_GANGS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2445_NON_STATE_SECURITY_ACTORS;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;TAX_ETHNICITY_AUSTRIAN;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;TAX_FNCACT_MAN;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_GUARD;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_THIEVES;TAX_FNCACT_INSPECTOR;TAX_FNCACT_BANDIT;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_IMMIGRATION_OFFICER;TAX_FNCACT_LEADER;TAX_WEAPONS;TAX_WEAPONS_PISTOL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_LAWMEN;SOC_SUICIDE;ARREST;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAIL;TAX_FNCACT_BLACKSMITH;TAX_FNCACT_CHIEF;TAX_FNCACT_POLICE_CHIEF;MEDIA_MSM;TAX_FNCACT_REPORTER;RURAL;BAN;TAX_WEAPONS_SHOTGUNS;TAX_FNCACT_DETECTIVE;MARITIME_INCIDENT;MARITIME;TAX_ETHNICITY_BLACK;TAX_FNCACT_BANK_ROBBER;
https://www.castanet.net/news/Canada/312046/Orange-Shirt-Day-embraces-every-child-matters-theme-as-it-goes-virtual,UNGP_FORESTS_RIVERS_OCEANS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT;TAX_FNCACT_CHILD;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;EDUCATION;WB_470_EDUCATION;TAX_FNCACT_STUDENTS;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;AFFECT;CRISISLEX_T02_INJURED;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INUIT;TAX_FNCACT_LEADERS;TAX_FNCACT_EDUCATORS;TAX_FNCACT_STUDENT;TAX_FNCACT_CHILDREN;SOC_POINTSOFINTEREST_SCHOOLS;KILL;CRISISLEX_T03_DEAD;FOOD_SECURITY;TAX_DISEASE;TAX_DISEASE_TUBERCULOSIS;WB_1406_DISEASES;WB_1419_TUBERCULOSIS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1415_COMMUNICABLE_DISEASE;UNGP_HEALTHCARE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_WORLDLANGUAGES_SHUSWAP;TAX_ETHNICITY_INDIAN;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;
http://www.softrock929.com/news/1822598.html,UNREST_CRACKDOWN;KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;EPU_ECONOMY_HISTORIC;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT;TAX_FNCACT_NOBLE;TRIAL;TAX_FNCACT_LAWYER;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;TAX_ETHNICITY_MALI;TAX_FOODSTAPLES;TAX_FOODSTAPLES_RICE;UNGP_FORESTS_RIVERS_OCEANS;USPEC_UNCERTAINTY1;TAX_FNCACT_MERCHANT;
https://www.ckom.com/2020/06/04/change-is-happening-peaceful-protesters-take-over-saskatoons-downtown-in-rally-march/,URBAN;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;KILL;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_FNCACT_MAN;HUMAN_RIGHTS_ABUSES;HUMAN_RIGHTS_ABUSES_POLICE_BRUTALITY;UNREST_POLICEBRUTALITY;PROTEST;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;MEDIA_SOCIAL;MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;TRIAL;SOC_GENERALCRIME;TAX_FNCACT_OFFICERS;JUSTICE;UNGP_CRIME_VIOLENCE;
https://www.coastreporter.net/news/local-news/news-2019-year-in-review-july-august-1.24039471,URBAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SECHELT;TAX_FNCACT;TAX_FNCACT_QUEEN;DELAY;USPEC_UNCERTAINTY1;TRAFFIC;WB_137_WATER;MANMADE_DISASTER_IMPLIED;TAX_WORLDFISH;TAX_WORLDFISH_BARB;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;TAX_WORLDMAMMALS_COUGAR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;ENV_FISHERY;TAX_FNCACT_TECHNICIAN;TAX_FNCACT_CHIEF;UNGP_FORESTS_RIVERS_OCEANS;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;AFFECT;EVACUATION;CRISISLEX_CRISISLEXREC;CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED;TAX_FNCACT_MINISTER;LEADER;UNGP_CRIME_VIOLENCE;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_OFFICIAL;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;USPEC_POLITICS_GENERAL1;TAX_ECON_PRICE;WB_139_SANITATION_AND_WASTEWATER;WB_148_SEWERAGE;WB_1199_WATER_SUPPLY_AND_SANITATION;WB_2003_SANITATION_TECHNOLOGIES;KILL;CRISISLEX_T03_DEAD;TAX_DISEASE;TAX_DISEASE_STROKE;TAX_FNCACT_DIRECTOR;TAX_ETHNICITY_INDIAN;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;POVERTY;CRISISLEX_C05_NEED_OF_SHELTERS;TAX_WORLDLANGUAGES_ANGIE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;SHORTAGE;TAX_WORLDLANGUAGES_HALLAM;TAX_FNCACT_KILLER;TAX_WORLDMAMMALS_WHALE;TAX_WORLDMAMMALS_KILLER_WHALE;CRISISLEX_T02_INJURED;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;MARITIME_INCIDENT;MARITIME;APPOINTMENT;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;WB_1430_MENTAL_HEALTH;ELECTION;WATER_SECURITY;WB_138_WATER_SUPPLY;WB_368_LEASING;WB_135_TRANSPORT;WB_168_ROADS_AND_HIGHWAYS;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_GREEN_PARTY;TAX_FNCACT_LEADER;TAX_FNCACT_WEAVER;NATURAL_DISASTER;NATURAL_DISASTER_WILDFIRE;CRISISLEX_T01_CAUTION_ADVICE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;SLFID_ECONOMIC_DEVELOPMENT;WB_699_URBAN_DEVELOPMENT;WB_798_LOCAL_AND_REGIONAL_ECONOMIC_DEVELOPMENT;WB_797_NATIONAL_URBAN_POLICIES;WB_2142_LOCAL_GOVERNMENT;WB_1502_EDUCATIONAL_DECENTRALIZATION;WB_470_EDUCATION;WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION;TAX_FNCACT_MANAGER;TAX_FNCACT_COORDINATOR;NATURAL_DISASTER_FLOODED;CRISISLEX_C06_WATER_SANITATION;TAX_FNCACT_PHOTOGRAPHER;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TRIAL;TAX_FNCACT_DEVELOPER;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;WB_1606_SCHOLARSHIPS;WB_1608_CASH_TRANSFERS;WB_1466_SOCIAL_ASSISTANCE;WB_1603_FEE_WAIVERS;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_STUDENTS;TAX_FNCACT_PHOTOJOURNALIST;WB_698_TRADE;SOC_GENERALCRIME;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_STUDENT;TAX_FNCACT_PRINCESS;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER;WB_1983_HEALTHY_OCEANS;WB_1984_OCEAN_POLLUTION;WB_1979_NATURAL_RESOURCE_MANAGEMENT;WB_435_AGRICULTURE_AND_FOOD_SECURITY;TAX_FNCACT_CANDIDATE;
https://www.cheknews.ca/rally-held-at-b-c-legislature-for-island-woman-killed-by-police-in-new-brunswick-698426/,URBAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;JUSTICE;UNGP_CRIME_VIOLENCE;TAX_FNCACT;TAX_FNCACT_WOMAN;TAX_FNCACT_SUPPORTERS;LEADER;TAX_FNCACT_POLITICIANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHANTEL;KILL;CRISISLEX_T03_DEAD;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;CRISISLEX_CRISISLEXREC;TAX_FNCACT_OFFICERS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;UNGP_FORESTS_RIVERS_OCEANS;TAX_ETHNICITY;TAX_ETHNICITY_TAY;TAX_WORLDLANGUAGES_TAY;TAX_FNCACT_LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;HUMAN_RIGHTS_ABUSES;HUMAN_RIGHTS_ABUSES_POLICE_BRUTALITY;UNREST_POLICEBRUTALITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_CHIEF;TAX_FNCACT_POLICE_CHIEF;USPEC_POLICY1;
https://www.pressreleasepoint.com/its-everyones-responsibility-u-t-mississaugas-tee-duke-achieving-truth-and-reconciliation-campus,URBAN;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1024_PUBLIC_INTERNATIONAL_LAW;WB_1026_TREATIES;WB_962_INTERNATIONAL_LAW;TAX_FNCACT;TAX_FNCACT_WOMAN;EDUCATION;TAX_FNCACT_EDUCATOR;TAX_FNCACT_ASSISTANT;TAX_FNCACT_DIRECTOR;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;APPOINTMENT;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SENECA;SOC_POINTSOFINTEREST_COLLEGE;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_STUDENTS;TAX_FNCACT_FACULTY;WB_470_EDUCATION;TAX_FNCACT_ADVISER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_CAT;UNGP_FORESTS_RIVERS_OCEANS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;AFFECT;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;
https://www.yukon-news.com/opinion/commentary-yukon-firearm-owners-need-a-voice-in-ottawa/,USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;ELECTION;EPU_POLICY_POLITICAL;UNGP_FORESTS_RIVERS_OCEANS;LEADER;TAX_FNCACT;TAX_FNCACT_POLITICIAN;TAX_FNCACT_SUPPORTERS;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_VETERAN;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;CRISISLEX_T11_UPDATESSYMPATHY;KILL;TERROR;ARMEDCONFLICT;USPEC_POLITICS_GENERAL1;UNGP_CRIME_VIOLENCE;WB_2657_EMERGENCY_PREPAREDNESS;WB_699_URBAN_DEVELOPMENT;WB_820_DISASTER_RISK_MANAGEMENT;WB_1705_DISASTER_PREPAREDNESS;BAN;TAX_WEAPONS;TAX_WEAPONS_FIREARM;TAX_FNCACT_CRIMINAL;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_WOMEN;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;AGRICULTURE;TAX_FNCACT_FARMERS;MANMADE_DISASTER_IMPLIED;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WEAPONS_FIREARMS;WB_175_FERTILIZERS;WB_174_CROP_PRODUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_1949_CLIMATE_SMART_AGRICULTURE;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_CRIMINALS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;CONFISCATION;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ECON_TAXATION;EPU_POLICY_TAX;EPU_CATS_TAXES;TAX_WEAPONS_GUNS;TAX_FNCACT_DRIVERS;TAX_ECON_PRICE;LEGISLATION;EPU_POLICY_LEGISLATION;TAX_ETHNICITY_CANADIANS;TAX_FNCACT_MINISTERS;TAX_FNCACT_CABINET_MINISTERS;TAX_FNCACT_CITIZEN;
https://www.eurekalert.org/pub_releases/2020-02/cmaj-iis012920.php,USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;GENERAL_HEALTH;MEDICAL;EPU_CATS_HEALTHCARE;TAX_ETHNICITY;TAX_ETHNICITY_CANADIANS;TAX_ETHNICITY_CANADIAN;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_DISEASE_CANCER;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;URBAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_ECON_PRICE;KILL;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;EPU_POLICY_POLICY;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;WB_1396_HEALTH_PROVIDER_NETWORKS;WB_1305_HEALTH_SERVICES_DELIVERY;DISCRIMINATION;UNGP_FREEDOM_FROM_DISCRIMINATION;POVERTY;WB_695_POVERTY;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;WB_1430_MENTAL_HEALTH;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;EPU_POLICY_PUBLIC_INVESTMENT;SOC_INNOVATION;EPU_POLICY_POLITICAL;
https://medicalxpress.com/news/2020-02-invest-social-equity-health-low-income.html,USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;GENERAL_HEALTH;MEDICAL;EPU_CATS_HEALTHCARE;TAX_ETHNICITY;TAX_ETHNICITY_CANADIANS;TAX_ETHNICITY_CANADIAN;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_DISEASE_CANCER;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;URBAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_ECON_PRICE;KILL;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;EPU_POLICY_POLICY;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;WB_1396_HEALTH_PROVIDER_NETWORKS;WB_1305_HEALTH_SERVICES_DELIVERY;DISCRIMINATION;UNGP_FREEDOM_FROM_DISCRIMINATION;POVERTY;WB_695_POVERTY;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;WB_1430_MENTAL_HEALTH;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;EPU_POLICY_PUBLIC_INVESTMENT;SOC_INNOVATION;EPU_POLICY_POLITICAL;EPU_CATS_REGULATION;
